Iteration, Item, Cond, Prime, Target, P_DO, P_PO
3,20,diff,throw,show,0.3964,0.6036
3,21,same,loan,loan,0.522,0.478
3,21,diff,give,loan,0.4624,0.5376000000000001
3,22,same,give,give,0.6953999999999999,0.3046000000000001
3,22,diff,hand,give,0.6807999999999996,0.31920000000000026
3,23,same,lend,lend,0.5638000000000005,0.43619999999999953
3,23,diff,show,lend,0.4864000000000001,0.5136
3,24,same,send,send,0.4488000000000001,0.5511999999999999
3,24,diff,post,send,0.43160000000000037,0.5683999999999997
3,25,same,give,give,0.7018000000000002,0.2981999999999998
3,25,diff,lend,give,0.7096000000000001,0.2903999999999999
3,26,same,hand,hand,0.403,0.5970000000000001
3,26,diff,offer,hand,0.36460000000000015,0.6354
3,27,same,send,send,0.43399999999999955,0.5660000000000004
3,27,diff,show,send,0.38680000000000014,0.6131999999999999
3,28,same,show,show,0.43379999999999996,0.5662
3,28,diff,throw,show,0.3961999999999998,0.6038000000000001
3,29,same,loan,loan,0.5037999999999997,0.4962000000000003
3,29,diff,give,loan,0.43319999999999986,0.5668000000000002
3,30,same,hand,hand,0.3965999999999998,0.6034000000000003
3,30,diff,give,hand,0.34180000000000005,0.6582000000000001
3,31,same,lend,lend,0.5327999999999999,0.4672
3,31,diff,show,lend,0.49600000000000033,0.5039999999999998
3,32,same,send,send,0.46320000000000006,0.5367999999999999
3,32,diff,post,send,0.4215999999999998,0.5784000000000002
4,1,same,show,show,0.43200000000000005,0.568
4,1,diff,give,show,0.3922,0.6078
4,2,same,hand,hand,0.3871999999999999,0.6128000000000002
4,2,diff,send,hand,0.34000000000000014,0.6599999999999998
4,3,same,give,give,0.6881999999999999,0.3118000000000001
4,3,diff,lend,give,0.6789999999999996,0.32100000000000034
4,4,same,loan,loan,0.5106,0.4893999999999999
4,4,diff,give,loan,0.43920000000000026,0.5607999999999997
4,5,same,send,send,0.4189999999999998,0.5810000000000002
4,5,diff,post,send,0.4399999999999995,0.5600000000000005
4,6,same,give,give,0.6966000000000004,0.30339999999999967
4,6,diff,hand,give,0.6752,0.3248000000000001
4,7,same,post,post,0.5105999999999997,0.4894000000000002
4,7,diff,sell,post,0.4282000000000003,0.5717999999999996
4,8,same,lend,lend,0.5766000000000001,0.4233999999999999
4,8,diff,show,lend,0.5159999999999997,0.48400000000000026
4,9,same,show,show,0.44659999999999983,0.5534000000000001
4,9,diff,give,show,0.38439999999999974,0.6156000000000003
4,10,same,hand,hand,0.39599999999999946,0.6040000000000005
4,10,diff,send,hand,0.3383999999999998,0.6616000000000001
4,11,same,loan,loan,0.5019999999999999,0.49800000000000016
4,11,diff,give,loan,0.4642000000000002,0.5357999999999998
4,12,same,sell,sell,0.43499999999999994,0.5650000000000001
4,12,diff,show,sell,0.36479999999999946,0.6352000000000005
4,13,same,send,send,0.4208000000000001,0.5791999999999999
4,13,diff,post,send,0.41159999999999997,0.5884000000000001
4,14,same,give,give,0.6877999999999997,0.31220000000000026
4,14,diff,hand,give,0.6852,0.3148
4,15,same,post,post,0.5142000000000005,0.4857999999999995
4,15,diff,send,post,0.47840000000000016,0.5215999999999998
4,16,same,show,show,0.4602000000000004,0.5397999999999995
4,16,diff,lend,show,0.35040000000000004,0.6496000000000001
4,17,same,hand,hand,0.39159999999999995,0.6084
4,17,diff,offer,hand,0.34119999999999984,0.6588
4,18,same,lend,lend,0.5244,0.4756000000000001
4,18,diff,sell,lend,0.485,0.515
4,19,same,send,send,0.43100000000000016,0.569
4,19,diff,show,send,0.4154,0.5846000000000001
4,20,same,show,show,0.43339999999999984,0.5666000000000001
4,20,diff,throw,show,0.37160000000000004,0.6284
4,21,same,loan,loan,0.5222000000000001,0.4777999999999999
4,21,diff,give,loan,0.42680000000000007,0.5731999999999999
4,22,same,give,give,0.6840000000000003,0.3159999999999997
4,22,diff,hand,give,0.7056000000000001,0.29439999999999994
4,23,same,lend,lend,0.5710000000000003,0.42899999999999977
4,23,diff,show,lend,0.4852,0.5147999999999999
4,24,same,send,send,0.4457999999999999,0.5542000000000001
4,24,diff,post,send,0.4042000000000002,0.5957999999999998
4,25,same,give,give,0.6925999999999999,0.3074000000000001
4,25,diff,lend,give,0.6822000000000001,0.3177999999999998
4,26,same,hand,hand,0.39659999999999984,0.6034
4,26,diff,offer,hand,0.3507999999999999,0.6492000000000001
4,27,same,send,send,0.4263999999999999,0.5736000000000001
4,27,diff,show,send,0.4137999999999999,0.5862000000000002
4,28,same,show,show,0.4139999999999995,0.5860000000000004
4,28,diff,throw,show,0.3950000000000001,0.6049999999999999
4,29,same,loan,loan,0.5099999999999998,0.49000000000000027
4,29,diff,give,loan,0.4329999999999997,0.5670000000000003
4,30,same,hand,hand,0.38939999999999986,0.6106000000000001
4,30,diff,give,hand,0.33739999999999987,0.6626000000000002
4,31,same,lend,lend,0.5448000000000001,0.4551999999999998
4,31,diff,show,lend,0.507,0.493
4,32,same,send,send,0.4205999999999998,0.5794000000000002
4,32,diff,post,send,0.4168000000000001,0.5831999999999999
5,1,same,show,show,0.4390000000000001,0.5609999999999998
5,1,diff,give,show,0.3988000000000004,0.6011999999999997
5,2,same,hand,hand,0.42959999999999987,0.5704000000000001
5,2,diff,send,hand,0.34380000000000027,0.6561999999999998
5,3,same,give,give,0.6990000000000001,0.3009999999999998
5,3,diff,lend,give,0.6809999999999999,0.31900000000000006
5,4,same,loan,loan,0.46939999999999993,0.5306
5,4,diff,give,loan,0.4304000000000001,0.5695999999999999
5,5,same,send,send,0.4371999999999999,0.5628000000000001
5,5,diff,post,send,0.43300000000000005,0.567
5,6,same,give,give,0.6798000000000002,0.32019999999999976
5,6,diff,hand,give,0.6849999999999996,0.3150000000000003
5,7,same,post,post,0.4954000000000002,0.5045999999999998
5,7,diff,sell,post,0.4663999999999997,0.5336000000000004
5,8,same,lend,lend,0.581,0.419
5,8,diff,show,lend,0.5324,0.46760000000000007
5,9,same,show,show,0.42140000000000033,0.5785999999999997
5,9,diff,give,show,0.3831999999999999,0.6168
5,10,same,hand,hand,0.3944000000000001,0.6055999999999999
5,10,diff,send,hand,0.33920000000000017,0.6608
5,11,same,loan,loan,0.49700000000000016,0.5029999999999999
5,11,diff,give,loan,0.43839999999999985,0.5616000000000002
5,12,same,sell,sell,0.4092000000000002,0.5907999999999999
5,12,diff,show,sell,0.39759999999999995,0.6024
5,13,same,send,send,0.4416000000000001,0.5583999999999998
5,13,diff,post,send,0.4246,0.5753999999999999
5,14,same,give,give,0.6855999999999999,0.31440000000000007
5,14,diff,hand,give,0.7010000000000001,0.2989999999999999
5,15,same,post,post,0.5003999999999997,0.4996000000000003
5,15,diff,send,post,0.43639999999999984,0.5636000000000001
5,16,same,show,show,0.4435999999999998,0.5564000000000002
5,16,diff,lend,show,0.38899999999999985,0.6110000000000001
5,17,same,hand,hand,0.3822,0.6178
5,17,diff,offer,hand,0.3669999999999999,0.6330000000000001
5,18,same,lend,lend,0.5650000000000001,0.43499999999999983
5,18,diff,sell,lend,0.4814,0.5186
5,19,same,send,send,0.46100000000000024,0.5389999999999997
5,19,diff,show,send,0.3831999999999998,0.6168000000000001
5,20,same,show,show,0.42960000000000004,0.5703999999999999
5,20,diff,throw,show,0.40420000000000056,0.5957999999999994
5,21,same,loan,loan,0.4906,0.5094000000000002
5,21,diff,give,loan,0.4701999999999998,0.5298000000000002
5,22,same,give,give,0.6831999999999998,0.31680000000000025
5,22,diff,hand,give,0.6854000000000005,0.31459999999999955
5,23,same,lend,lend,0.5564000000000001,0.4435999999999999
5,23,diff,show,lend,0.5181999999999998,0.48180000000000023
5,24,same,send,send,0.4218000000000002,0.5781999999999999
5,24,diff,post,send,0.4178,0.5822
5,25,same,give,give,0.6996000000000001,0.3003999999999999
5,25,diff,lend,give,0.6763999999999998,0.3236000000000003
5,26,same,hand,hand,0.4301999999999999,0.5698000000000001
5,26,diff,offer,hand,0.3653999999999999,0.6346
5,27,same,send,send,0.44559999999999966,0.5544000000000003
5,27,diff,show,send,0.4163999999999997,0.5836000000000003
5,28,same,show,show,0.42579999999999973,0.5742000000000003
5,28,diff,throw,show,0.42219999999999996,0.5778000000000001
5,29,same,loan,loan,0.5101999999999999,0.4898000000000002
5,29,diff,give,loan,0.4374,0.5626
5,30,same,hand,hand,0.3973999999999998,0.6026000000000001
5,30,diff,give,hand,0.30779999999999985,0.6922000000000001
5,31,same,lend,lend,0.5600000000000003,0.4399999999999997
5,31,diff,show,lend,0.5051999999999998,0.49480000000000035
5,32,same,send,send,0.4401999999999999,0.5598
5,32,diff,post,send,0.43559999999999977,0.5644000000000003
6,1,same,show,show,0.43240000000000006,0.5675999999999999
6,1,diff,give,show,0.3827999999999998,0.6172000000000002
6,2,same,hand,hand,0.3996000000000002,0.6003999999999998
6,2,diff,send,hand,0.34520000000000006,0.6547999999999998
6,3,same,give,give,0.6935999999999999,0.30640000000000006
6,3,diff,lend,give,0.6896000000000001,0.31039999999999984
6,4,same,loan,loan,0.498,0.5020000000000001
6,4,diff,give,loan,0.4718000000000003,0.5281999999999998
6,5,same,send,send,0.42379999999999995,0.5761999999999999
6,5,diff,post,send,0.4343999999999999,0.5656000000000001
6,6,same,give,give,0.6802000000000001,0.31979999999999975
6,6,diff,hand,give,0.6915999999999995,0.30840000000000045
6,7,same,post,post,0.5196,0.48040000000000005
6,7,diff,sell,post,0.4640000000000003,0.5359999999999998
6,8,same,lend,lend,0.5416,0.4584000000000001
6,8,diff,show,lend,0.5091999999999999,0.49080000000000007
6,9,same,show,show,0.45580000000000015,0.5441999999999999
6,9,diff,give,show,0.3851999999999999,0.6148000000000002
6,10,same,hand,hand,0.4241999999999997,0.5758000000000003
6,10,diff,send,hand,0.33479999999999976,0.6652000000000002
6,11,same,loan,loan,0.5113999999999999,0.48860000000000015
6,11,diff,give,loan,0.4462000000000001,0.5538
6,12,same,sell,sell,0.4076,0.5924
6,12,diff,show,sell,0.3754000000000003,0.6245999999999997
6,13,same,send,send,0.43220000000000003,0.5678000000000001
6,13,diff,post,send,0.41839999999999977,0.5816000000000002
6,14,same,give,give,0.6863999999999998,0.3136000000000002
6,14,diff,hand,give,0.6880000000000002,0.3119999999999998
6,15,same,post,post,0.5061999999999998,0.4938000000000001
6,15,diff,send,post,0.4304000000000001,0.5695999999999998
6,16,same,show,show,0.4329999999999997,0.5670000000000003
6,16,diff,lend,show,0.41200000000000025,0.5879999999999997
6,17,same,hand,hand,0.3944000000000002,0.6055999999999997
6,17,diff,offer,hand,0.35539999999999994,0.6446000000000002
6,18,same,lend,lend,0.5615999999999993,0.43840000000000057
6,18,diff,sell,lend,0.4984000000000001,0.5015999999999999
6,19,same,send,send,0.4383999999999999,0.5616000000000001
6,19,diff,show,send,0.4152000000000001,0.5848
6,20,same,show,show,0.4122,0.5878
6,20,diff,throw,show,0.4051999999999995,0.5948000000000006
6,21,same,loan,loan,0.5213999999999999,0.4786000000000001
6,21,diff,give,loan,0.4378000000000002,0.5621999999999998
6,22,same,give,give,0.7032,0.29679999999999995
6,22,diff,hand,give,0.6793999999999996,0.32060000000000044
6,23,same,lend,lend,0.5636,0.4364
6,23,diff,show,lend,0.5083999999999999,0.4916000000000001
6,24,same,send,send,0.42580000000000007,0.5741999999999998
6,24,diff,post,send,0.4044,0.5956
6,25,same,give,give,0.6960000000000002,0.30399999999999977
6,25,diff,lend,give,0.7022000000000004,0.29779999999999973
6,26,same,hand,hand,0.37519999999999964,0.6248000000000004
6,26,diff,offer,hand,0.3401999999999998,0.6598000000000002
6,27,same,send,send,0.43780000000000013,0.5621999999999998
6,27,diff,show,send,0.4136000000000001,0.5863999999999998
6,28,same,show,show,0.4699999999999999,0.5300000000000001
6,28,diff,throw,show,0.40039999999999987,0.5996000000000001
6,29,same,loan,loan,0.4978000000000001,0.5022
6,29,diff,give,loan,0.4381999999999999,0.5618000000000001
6,30,same,hand,hand,0.3927999999999996,0.6072000000000005
6,30,diff,give,hand,0.357,0.643
6,31,same,lend,lend,0.5747999999999999,0.42520000000000013
6,31,diff,show,lend,0.5068000000000003,0.49319999999999975
6,32,same,send,send,0.4516,0.5483999999999999
6,32,diff,post,send,0.3922000000000001,0.6077999999999999
7,1,same,show,show,0.4523999999999998,0.5476000000000002
7,1,diff,give,show,0.38739999999999997,0.6125999999999999
7,2,same,hand,hand,0.3986000000000002,0.6013999999999997
7,2,diff,send,hand,0.36739999999999956,0.6326000000000005
7,3,same,give,give,0.6881999999999998,0.31180000000000013
7,3,diff,lend,give,0.7010000000000003,0.29899999999999965
7,4,same,loan,loan,0.4820000000000002,0.5179999999999997
7,4,diff,give,loan,0.4585999999999999,0.5414
7,5,same,send,send,0.43579999999999963,0.5642000000000003
7,5,diff,post,send,0.4069999999999999,0.5930000000000001
7,6,same,give,give,0.7127999999999997,0.28720000000000034
7,6,diff,hand,give,0.6875999999999999,0.31240000000000023
7,7,same,post,post,0.5304,0.4696000000000001
7,7,diff,sell,post,0.4317999999999998,0.5682000000000003
7,8,same,lend,lend,0.5405999999999996,0.45940000000000036
7,8,diff,show,lend,0.525,0.47500000000000003
7,9,same,show,show,0.43459999999999965,0.5654000000000003
7,9,diff,give,show,0.3744000000000001,0.6255999999999998
7,10,same,hand,hand,0.4125999999999999,0.5874000000000001
7,10,diff,send,hand,0.3376000000000001,0.6624
7,11,same,loan,loan,0.49460000000000015,0.5053999999999998
7,11,diff,give,loan,0.46500000000000025,0.5349999999999998
7,12,same,sell,sell,0.4293999999999999,0.5706000000000001
7,12,diff,show,sell,0.38480000000000014,0.6152
7,13,same,send,send,0.4234000000000001,0.5765999999999999
7,13,diff,post,send,0.40479999999999994,0.5952000000000001
7,14,same,give,give,0.6908000000000001,0.3092
7,14,diff,hand,give,0.6891999999999999,0.31079999999999997
7,15,same,post,post,0.48019999999999996,0.5198
7,15,diff,send,post,0.45599999999999996,0.5439999999999999
7,16,same,show,show,0.4321999999999997,0.5678000000000002
7,16,diff,lend,show,0.387,0.6130000000000001
7,17,same,hand,hand,0.39019999999999955,0.6098000000000003
7,17,diff,offer,hand,0.3582000000000004,0.6417999999999996
7,18,same,lend,lend,0.5326000000000003,0.46739999999999976
7,18,diff,sell,lend,0.5096,0.4904
7,19,same,send,send,0.42700000000000005,0.573
7,19,diff,show,send,0.4101999999999998,0.5898000000000002
7,20,same,show,show,0.44719999999999993,0.5528000000000002
7,20,diff,throw,show,0.4253999999999998,0.5746000000000002
7,21,same,loan,loan,0.4835999999999999,0.5164000000000001
7,21,diff,give,loan,0.4159999999999999,0.5840000000000001
7,22,same,give,give,0.6950000000000001,0.30499999999999994
7,22,diff,hand,give,0.6882000000000001,0.3117999999999998
7,23,same,lend,lend,0.5604000000000002,0.43959999999999977
7,23,diff,show,lend,0.5080000000000001,0.492
7,24,same,send,send,0.44799999999999973,0.5520000000000003
7,24,diff,post,send,0.43300000000000033,0.5669999999999997
7,25,same,give,give,0.6916000000000002,0.30839999999999984
7,25,diff,lend,give,0.6851999999999998,0.3148000000000001
7,26,same,hand,hand,0.3882,0.6118000000000001
7,26,diff,offer,hand,0.3377999999999999,0.6622000000000001
7,27,same,send,send,0.45820000000000005,0.5417999999999998
7,27,diff,show,send,0.40019999999999994,0.5998000000000001
7,28,same,show,show,0.4527999999999998,0.5472000000000001
7,28,diff,throw,show,0.3732000000000001,0.6267999999999999
7,29,same,loan,loan,0.5210000000000001,0.4789999999999998
7,29,diff,give,loan,0.45239999999999997,0.5475999999999999
7,30,same,hand,hand,0.40120000000000017,0.5987999999999999
7,30,diff,give,hand,0.3318000000000001,0.6682
7,31,same,lend,lend,0.5500000000000002,0.44999999999999973
7,31,diff,show,lend,0.4884000000000001,0.5115999999999999
7,32,same,send,send,0.4376000000000002,0.5623999999999998
7,32,diff,post,send,0.4162000000000001,0.5837999999999999
8,1,same,show,show,0.4348000000000004,0.5651999999999996
8,1,diff,give,show,0.3805999999999999,0.6194000000000002
8,2,same,hand,hand,0.3681999999999995,0.6318000000000005
8,2,diff,send,hand,0.34220000000000006,0.6577999999999999
8,3,same,give,give,0.6763999999999999,0.32359999999999994
8,3,diff,lend,give,0.669,0.331
8,4,same,loan,loan,0.5204,0.4796000000000001
8,4,diff,give,loan,0.42679999999999985,0.5732000000000002
8,5,same,send,send,0.4222,0.5777999999999999
8,5,diff,post,send,0.4215999999999999,0.5784000000000001
8,6,same,give,give,0.6972000000000003,0.30279999999999985
8,6,diff,hand,give,0.6888,0.3112
8,7,same,post,post,0.4946,0.5054000000000001
8,7,diff,sell,post,0.44780000000000014,0.5521999999999998
8,8,same,lend,lend,0.5412000000000001,0.4587999999999998
