Iteration, Item, Cond, Prime, Target, P_DO, P_PO
3,22,same,give,give,0.6679999999999996,0.3320000000000004
3,22,diff,hand,give,0.6594,0.3406
3,23,same,lend,lend,0.4356,0.5644
3,23,diff,show,lend,0.47259999999999985,0.5274000000000001
3,24,same,send,send,0.3802000000000002,0.6197999999999999
3,24,diff,post,send,0.4173999999999994,0.5826000000000007
3,25,same,give,give,0.6914000000000003,0.3085999999999997
3,25,diff,lend,give,0.6828,0.3172000000000001
3,26,same,hand,hand,0.309,0.6910000000000001
3,26,diff,offer,hand,0.3340000000000003,0.6659999999999997
3,27,same,send,send,0.40060000000000046,0.5993999999999995
3,27,diff,show,send,0.3976000000000003,0.6023999999999996
3,28,same,show,show,0.3706000000000004,0.6293999999999997
3,28,diff,throw,show,0.3677999999999998,0.6322000000000002
3,29,same,loan,loan,0.4143999999999999,0.5856000000000001
3,29,diff,give,loan,0.4757999999999996,0.5242000000000004
3,30,same,hand,hand,0.2989999999999998,0.7010000000000002
3,30,diff,give,hand,0.33039999999999986,0.6696000000000002
3,31,same,lend,lend,0.4480000000000003,0.5519999999999997
3,31,diff,show,lend,0.4914000000000003,0.5085999999999997
3,32,same,send,send,0.38980000000000004,0.6101999999999999
3,32,diff,post,send,0.3970000000000003,0.6029999999999996
4,1,same,show,show,0.3699999999999999,0.6300000000000001
4,1,diff,give,show,0.38919999999999966,0.6108000000000002
4,2,same,hand,hand,0.3028000000000001,0.6971999999999998
4,2,diff,send,hand,0.32020000000000004,0.6797999999999998
4,3,same,give,give,0.6651999999999996,0.3348000000000004
4,3,diff,lend,give,0.6866000000000001,0.31340000000000007
4,4,same,loan,loan,0.3777999999999999,0.6222000000000002
4,4,diff,give,loan,0.4350000000000001,0.565
4,5,same,send,send,0.37720000000000037,0.6227999999999996
4,5,diff,post,send,0.4276000000000002,0.5723999999999997
4,6,same,give,give,0.6961999999999999,0.30380000000000007
4,6,diff,hand,give,0.6777999999999997,0.3222000000000004
4,7,same,post,post,0.4009999999999997,0.5990000000000002
4,7,diff,sell,post,0.4498000000000002,0.5501999999999998
4,8,same,lend,lend,0.43759999999999977,0.5624000000000002
4,8,diff,show,lend,0.4691999999999996,0.5308000000000004
4,9,same,show,show,0.3397999999999998,0.6602000000000001
4,9,diff,give,show,0.38839999999999975,0.6116000000000001
4,10,same,hand,hand,0.31960000000000005,0.6803999999999999
4,10,diff,send,hand,0.31779999999999997,0.6822
4,11,same,loan,loan,0.3924000000000001,0.6076
4,11,diff,give,loan,0.4216000000000002,0.5783999999999998
4,12,same,sell,sell,0.3386,0.6614
4,12,diff,show,sell,0.3400000000000001,0.6599999999999999
4,13,same,send,send,0.3813999999999998,0.6186000000000003
4,13,diff,post,send,0.41280000000000006,0.5871999999999999
4,14,same,give,give,0.6833999999999999,0.31660000000000005
4,14,diff,hand,give,0.6951999999999999,0.30480000000000007
4,15,same,post,post,0.38339999999999996,0.6166
4,15,diff,send,post,0.44300000000000017,0.5569999999999999
4,16,same,show,show,0.35040000000000004,0.6496000000000001
4,16,diff,lend,show,0.35539999999999977,0.6446000000000003
4,17,same,hand,hand,0.3197999999999999,0.6802000000000002
4,17,diff,offer,hand,0.3340000000000002,0.6659999999999998
4,18,same,lend,lend,0.4463999999999999,0.5536
4,18,diff,sell,lend,0.485,0.515
4,19,same,send,send,0.3852000000000001,0.6148
4,19,diff,show,send,0.39399999999999985,0.6060000000000002
4,20,same,show,show,0.3482,0.6517999999999999
4,20,diff,throw,show,0.38259999999999983,0.6174000000000002
4,21,same,loan,loan,0.384,0.616
4,21,diff,give,loan,0.4425999999999998,0.5574000000000001
4,22,same,give,give,0.6832,0.31679999999999997
4,22,diff,hand,give,0.6785999999999999,0.3214000000000002
4,23,same,lend,lend,0.42399999999999993,0.576
4,23,diff,show,lend,0.46940000000000043,0.5305999999999996
4,24,same,send,send,0.41059999999999985,0.5894000000000001
4,24,diff,post,send,0.4023999999999999,0.5976000000000002
4,25,same,give,give,0.662,0.338
4,25,diff,lend,give,0.6866000000000001,0.31340000000000007
4,26,same,hand,hand,0.32279999999999953,0.6772000000000006
4,26,diff,offer,hand,0.3630000000000001,0.6369999999999998
4,27,same,send,send,0.4000000000000001,0.5999999999999999
4,27,diff,show,send,0.4074000000000002,0.5925999999999999
4,28,same,show,show,0.3477999999999998,0.6522000000000002
4,28,diff,throw,show,0.35899999999999965,0.6410000000000003
4,29,same,loan,loan,0.3655999999999999,0.6344000000000001
4,29,diff,give,loan,0.4461999999999998,0.5538000000000002
4,30,same,hand,hand,0.29679999999999995,0.7031999999999999
4,30,diff,give,hand,0.33400000000000013,0.6659999999999998
4,31,same,lend,lend,0.4509999999999995,0.5490000000000005
4,31,diff,show,lend,0.4438000000000002,0.5561999999999999
4,32,same,send,send,0.3785999999999994,0.6214000000000006
4,32,diff,post,send,0.4082000000000002,0.5917999999999998
5,1,same,show,show,0.36119999999999997,0.6388
5,1,diff,give,show,0.35740000000000005,0.6426
5,2,same,hand,hand,0.3154000000000001,0.6845999999999999
5,2,diff,send,hand,0.33580000000000026,0.6641999999999997
5,3,same,give,give,0.6712,0.32879999999999987
5,3,diff,lend,give,0.6772,0.3228
5,4,same,loan,loan,0.41159999999999997,0.5884000000000001
5,4,diff,give,loan,0.4303999999999998,0.5696000000000002
5,5,same,send,send,0.3879999999999999,0.6120000000000001
5,5,diff,post,send,0.3899999999999998,0.6100000000000002
5,6,same,give,give,0.6881999999999998,0.3118000000000002
5,6,diff,hand,give,0.6834,0.31660000000000005
5,7,same,post,post,0.40920000000000023,0.5907999999999998
5,7,diff,sell,post,0.4315999999999998,0.5684000000000001
5,8,same,lend,lend,0.4439999999999999,0.5560000000000002
5,8,diff,show,lend,0.48600000000000015,0.5139999999999999
5,9,same,show,show,0.3292000000000003,0.6707999999999996
5,9,diff,give,show,0.3563999999999998,0.6436000000000002
5,10,same,hand,hand,0.30779999999999996,0.6922000000000001
5,10,diff,send,hand,0.3170000000000003,0.6829999999999996
5,11,same,loan,loan,0.4059999999999998,0.5940000000000002
5,11,diff,give,loan,0.4399999999999997,0.5600000000000003
5,12,same,sell,sell,0.3186,0.6814
5,12,diff,show,sell,0.3624000000000003,0.6375999999999998
5,13,same,send,send,0.3710000000000001,0.6289999999999999
5,13,diff,post,send,0.38419999999999976,0.6158000000000002
5,14,same,give,give,0.6908000000000001,0.3092
5,14,diff,hand,give,0.6886000000000002,0.31139999999999984
5,15,same,post,post,0.36860000000000004,0.6313999999999999
5,15,diff,send,post,0.41620000000000035,0.5837999999999997
5,16,same,show,show,0.3486,0.6514
5,16,diff,lend,show,0.3632000000000001,0.6367999999999998
5,17,same,hand,hand,0.31720000000000026,0.6827999999999997
5,17,diff,offer,hand,0.3331999999999999,0.6668000000000001
5,18,same,lend,lend,0.4349999999999998,0.5650000000000002
5,18,diff,sell,lend,0.5014000000000005,0.49859999999999954
5,19,same,send,send,0.39000000000000035,0.6099999999999997
5,19,diff,show,send,0.3959999999999999,0.6040000000000001
5,20,same,show,show,0.36760000000000015,0.6323999999999999
5,20,diff,throw,show,0.36559999999999976,0.6344000000000002
5,21,same,loan,loan,0.39379999999999993,0.6062000000000001
5,21,diff,give,loan,0.42699999999999966,0.5730000000000004
5,22,same,give,give,0.6884000000000001,0.3115999999999999
5,22,diff,hand,give,0.6809999999999999,0.31900000000000006
5,23,same,lend,lend,0.4405999999999996,0.5594000000000003
5,23,diff,show,lend,0.45519999999999994,0.5448
5,24,same,send,send,0.3974,0.6026
5,24,diff,post,send,0.4088,0.5912
5,25,same,give,give,0.6678000000000002,0.33219999999999994
5,25,diff,lend,give,0.7055999999999999,0.2944000000000001
5,26,same,hand,hand,0.3068000000000003,0.6931999999999997
5,26,diff,offer,hand,0.3531999999999999,0.6468
5,27,same,send,send,0.3746000000000001,0.6254
5,27,diff,show,send,0.41499999999999926,0.5850000000000007
5,28,same,show,show,0.3663999999999997,0.6336000000000004
5,28,diff,throw,show,0.3927999999999999,0.6072000000000002
5,29,same,loan,loan,0.3695999999999997,0.6304000000000002
5,29,diff,give,loan,0.4538000000000002,0.5461999999999998
5,30,same,hand,hand,0.3303999999999996,0.6696000000000004
5,30,diff,give,hand,0.35299999999999976,0.6470000000000002
5,31,same,lend,lend,0.46199999999999997,0.5379999999999999
5,31,diff,show,lend,0.4727999999999999,0.5272000000000001
5,32,same,send,send,0.4015999999999997,0.5984000000000004
5,32,diff,post,send,0.4014000000000003,0.5985999999999998
6,1,same,show,show,0.3762,0.6238
6,1,diff,give,show,0.36919999999999964,0.6308000000000002
6,2,same,hand,hand,0.3057999999999999,0.6942000000000002
6,2,diff,send,hand,0.31820000000000015,0.6817999999999999
6,3,same,give,give,0.6685999999999999,0.3314000000000002
6,3,diff,lend,give,0.6782000000000005,0.3217999999999996
6,4,same,loan,loan,0.3804000000000004,0.6195999999999996
6,4,diff,give,loan,0.43279999999999996,0.5672000000000001
6,5,same,send,send,0.38360000000000005,0.6164
6,5,diff,post,send,0.4059999999999996,0.5940000000000005
6,6,same,give,give,0.6611999999999999,0.3388000000000002
6,6,diff,hand,give,0.6750000000000002,0.32499999999999984
6,7,same,post,post,0.3799999999999999,0.6200000000000001
6,7,diff,sell,post,0.43699999999999994,0.563
6,8,same,lend,lend,0.43100000000000005,0.5689999999999998
6,8,diff,show,lend,0.46140000000000003,0.5386
6,9,same,show,show,0.35080000000000006,0.6492
6,9,diff,give,show,0.39079999999999965,0.6092000000000004
6,10,same,hand,hand,0.30959999999999965,0.6904000000000003
6,10,diff,send,hand,0.344,0.6559999999999999
6,11,same,loan,loan,0.40579999999999994,0.5942000000000001
6,11,diff,give,loan,0.4598,0.5402
6,12,same,sell,sell,0.3430000000000001,0.6569999999999999
6,12,diff,show,sell,0.34959999999999986,0.6504000000000002
6,13,same,send,send,0.3987999999999999,0.6012000000000002
6,13,diff,post,send,0.40080000000000027,0.5991999999999998
6,14,same,give,give,0.6746000000000001,0.3253999999999999
6,14,diff,hand,give,0.6774,0.32260000000000005
6,15,same,post,post,0.3946000000000001,0.6053999999999998
6,15,diff,send,post,0.44300000000000006,0.5569999999999999
6,16,same,show,show,0.3328,0.6672000000000001
6,16,diff,lend,show,0.3772000000000001,0.6227999999999999
6,17,same,hand,hand,0.3130000000000001,0.687
6,17,diff,offer,hand,0.31779999999999947,0.6822000000000006
6,18,same,lend,lend,0.4350000000000003,0.5649999999999997
6,18,diff,sell,lend,0.4889999999999997,0.5110000000000003
6,19,same,send,send,0.3655999999999999,0.6344000000000001
6,19,diff,show,send,0.40800000000000025,0.5919999999999997
6,20,same,show,show,0.3607999999999999,0.6392000000000002
6,20,diff,throw,show,0.3948000000000003,0.6051999999999997
6,21,same,loan,loan,0.37239999999999995,0.6275999999999999
6,21,diff,give,loan,0.4448000000000001,0.5551999999999999
6,22,same,give,give,0.6771999999999996,0.32280000000000036
6,22,diff,hand,give,0.6845999999999999,0.31540000000000007
6,23,same,lend,lend,0.4473999999999998,0.5526000000000002
6,23,diff,show,lend,0.45760000000000023,0.5423999999999999
6,24,same,send,send,0.3863999999999997,0.6136000000000004
6,24,diff,post,send,0.4099999999999996,0.5900000000000004
6,25,same,give,give,0.6980000000000002,0.30199999999999994
6,25,diff,lend,give,0.6593999999999999,0.34060000000000024
6,26,same,hand,hand,0.34579999999999994,0.6542
6,26,diff,offer,hand,0.3431999999999997,0.6568000000000004
6,27,same,send,send,0.38919999999999966,0.6108000000000003
6,27,diff,show,send,0.39640000000000064,0.6035999999999994
6,28,same,show,show,0.33919999999999956,0.6608000000000004
6,28,diff,throw,show,0.3624000000000005,0.6375999999999995
6,29,same,loan,loan,0.39939999999999964,0.6006000000000005
6,29,diff,give,loan,0.4443999999999997,0.5556000000000003
6,30,same,hand,hand,0.30539999999999984,0.6946000000000002
6,30,diff,give,hand,0.37200000000000033,0.6279999999999997
6,31,same,lend,lend,0.4434000000000002,0.5565999999999999
6,31,diff,show,lend,0.5015999999999999,0.4984
6,32,same,send,send,0.3977999999999998,0.6022000000000003
6,32,diff,post,send,0.4240000000000002,0.5759999999999996
7,1,same,show,show,0.36159999999999987,0.6384000000000003
7,1,diff,give,show,0.3948000000000003,0.6051999999999997
7,2,same,hand,hand,0.3227999999999999,0.6772000000000001
7,2,diff,send,hand,0.3338000000000003,0.6661999999999997
7,3,same,give,give,0.6815999999999999,0.3184000000000001
7,3,diff,lend,give,0.7013999999999998,0.29860000000000014
7,4,same,loan,loan,0.36899999999999966,0.6310000000000002
7,4,diff,give,loan,0.44180000000000014,0.5581999999999998
7,5,same,send,send,0.402,0.598
7,5,diff,post,send,0.40460000000000007,0.5953999999999999
7,6,same,give,give,0.6758,0.32420000000000004
7,6,diff,hand,give,0.6880000000000001,0.312
7,7,same,post,post,0.37780000000000014,0.6221999999999999
7,7,diff,sell,post,0.4420000000000002,0.5579999999999998
7,8,same,lend,lend,0.43020000000000047,0.5697999999999996
7,8,diff,show,lend,0.46839999999999954,0.5316000000000005
7,9,same,show,show,0.3630000000000004,0.6369999999999996
7,9,diff,give,show,0.3792000000000001,0.6208
7,10,same,hand,hand,0.3071999999999999,0.6928000000000001
7,10,diff,send,hand,0.3245999999999997,0.6754000000000002
7,11,same,loan,loan,0.3672000000000003,0.6327999999999997
7,11,diff,give,loan,0.4286,0.5714
7,12,same,sell,sell,0.3111999999999998,0.6888000000000002
7,12,diff,show,sell,0.3670000000000004,0.6329999999999996
7,13,same,send,send,0.384,0.6159999999999999
7,13,diff,post,send,0.39539999999999975,0.6046000000000002
7,14,same,give,give,0.6714,0.3286
7,14,diff,hand,give,0.6956,0.3044
7,15,same,post,post,0.3782,0.6218
7,15,diff,send,post,0.4157999999999999,0.5842000000000002
7,16,same,show,show,0.3530000000000003,0.6469999999999997
7,16,diff,lend,show,0.3910000000000001,0.6089999999999999
7,17,same,hand,hand,0.3194000000000001,0.6806000000000001
7,17,diff,offer,hand,0.32259999999999983,0.6774000000000002
7,18,same,lend,lend,0.42259999999999986,0.5774000000000001
7,18,diff,sell,lend,0.4752000000000003,0.5247999999999997
7,19,same,send,send,0.40019999999999956,0.5998000000000006
7,19,diff,show,send,0.40339999999999976,0.5966000000000002
7,20,same,show,show,0.3774000000000003,0.6225999999999996
7,20,diff,throw,show,0.3637999999999995,0.6362000000000004
7,21,same,loan,loan,0.37060000000000026,0.6293999999999998
7,21,diff,give,loan,0.3875999999999999,0.6124
7,22,same,give,give,0.6674000000000004,0.3325999999999995
7,22,diff,hand,give,0.6919999999999996,0.30800000000000033
7,23,same,lend,lend,0.4326000000000002,0.5673999999999997
7,23,diff,show,lend,0.4809999999999999,0.5190000000000001
7,24,same,send,send,0.39000000000000024,0.6099999999999998
7,24,diff,post,send,0.3995999999999998,0.6004000000000002
7,25,same,give,give,0.6614,0.33859999999999996
7,25,diff,lend,give,0.6806000000000001,0.3193999999999999
7,26,same,hand,hand,0.31899999999999995,0.681
7,26,diff,offer,hand,0.3291999999999996,0.6708000000000003
7,27,same,send,send,0.39120000000000005,0.6087999999999999
7,27,diff,show,send,0.39139999999999986,0.6086000000000003
7,28,same,show,show,0.3582000000000002,0.6417999999999999
7,28,diff,throw,show,0.3775999999999998,0.6224000000000003
7,29,same,loan,loan,0.3844,0.6155999999999999
7,29,diff,give,loan,0.4408,0.5591999999999999
7,30,same,hand,hand,0.30040000000000017,0.6995999999999999
